,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
4827,0.6608,0.4022,10.161,0.9163,1.1377,9.6972,-0.1118,-0.9366,0.9139,0.0516,-0.0489,0.0183,11,42.96,33.18,65.64,304.0,-6.66,-5.4,35.80546,51.432182,5199.1,5286.265304,8.94,19.35484,130.3,14 / 15,3713008,2016-06-22 15:40:36:480
4828,0.7661,0.2682,10.1993,1.0595,0.8884,9.7087,-0.4945,-0.4479,0.1363,0.0159,-0.0428,0.0119,11,42.96,33.96,65.7,307.14,-5.41,-5.92,35.805443,51.432204999999996,5199.19,5274.224477000001,7.25,19.35484,129.4,15 / 15,3713508,2016-06-22 15:40:36:980
4829,0.3735,0.2011,9.9407,1.0496,0.8245,9.7154,-0.4942,-0.4606,0.2349,0.028999999999999998,-0.0302,0.0128,11,42.6,34.26,65.88,308.11,-4.82,-6.17,35.805443,51.432204999999996,5199.19,5274.224477000001,7.25,19.35484,129.4,15 / 15,3714008,2016-06-22 15:40:37:480
4830,0.6129,-0.0383,9.9599,1.1225,0.8033,9.709,-0.4904,-0.6501,0.586,0.0134,-0.0473,0.0296,11,42.48,34.44,65.82,309.48,-4.7,-6.59,35.80543,51.432224,5199.25,5274.224477000001,7.21,19.35484,127.42,15 / 15,3714508,2016-06-22 15:40:37:980
4831,0.5076,0.4693,10.0269,1.0634,0.8037,9.7156,-0.5559,-0.3345,0.3113,0.0464,-0.0443,0.026000000000000002,11,41.58,34.44,66.3,309.25,-4.7,-6.37,35.80543,51.432224,5199.25,5274.224477000001,7.21,19.35484,127.42,15 / 15,3715007,2016-06-22 15:40:38:479
4832,0.6991,0.0766,10.1993,1.0095,0.8048,9.7213,-0.3104,-0.7282,0.478,0.0235,-0.0156,0.0156,11,41.1,34.56,65.94,311.33,-4.44,-6.3,35.805415999999994,51.43224,5199.28,5274.224477000001,8.18,19.35484,127.94,15 / 15,3715508,2016-06-22 15:40:38:980
4833,0.7949,0.4022,9.9982,0.9642,0.6576,9.737,-0.562,-0.4852,0.4719,0.0324,-0.0339,0.0302,11,40.32,34.14,66.54,311.32,-3.85,-5.66,35.805415999999994,51.43224,5199.28,5274.224477000001,8.18,19.35484,127.94,15 / 15,3716007,2016-06-22 15:40:39:479
4834,0.7278,0.4022,10.7164,0.9515,0.6067,9.7415,-0.2236,-0.2045,0.9749,0.0254,-0.0446,0.0199,11,40.14,33.48,66.0,310.19,-3.83,-5.51,35.805415999999994,51.43224,5199.28,5274.224477000001,8.18,19.35484,127.94,14 / 15,3716508,2016-06-22 15:40:39:980
4835,0.3256,0.067,10.1706,0.9768,0.5275,9.7436,-0.6512,-0.4604,0.42700000000000005,0.0504,-0.0571,0.0156,11,40.38,32.76,66.3,311.08,-3.21,-5.64,35.8054,51.432262,5199.39,5274.224477000001,9.33,12.903226,128.37,14 / 15,3717010,2016-06-22 15:40:40:482
4836,0.1915,0.0958,9.9024,0.8957,0.5135,9.7522,-0.3019,-0.4081,0.3514,0.0605,-0.025,0.0168,11,41.28,32.4,66.66,309.17,-3.0,-5.25,35.805386,51.432285,5199.58,5274.224477000001,9.31,19.35484,128.25,15 / 15,3717507,2016-06-22 15:40:40:979
4837,0.4118,0.0862,9.7971,0.9552,0.5871,9.7424,-0.5434,-0.2902,0.4665,0.0385,-0.0443,0.0336,11,42.36,32.04,66.72,308.16,-3.43,-5.6,35.805386,51.432285,5199.58,5274.224477000001,9.31,19.35484,128.25,15 / 15,3718007,2016-06-22 15:40:41:479
4838,-0.1437,0.1532,10.0461,0.9092,0.5891,9.7466,-1.0529,-0.4358,0.2994,0.048,-0.0611,0.0244,11,42.42,31.44,67.2,307.17,-3.3,-5.45,35.805367,51.432311999999996,5199.79,5274.224477000001,10.69,19.35484,127.02,15 / 15,3718507,2016-06-22 15:40:41:979
4839,0.4022,0.0766,9.7492,0.9377,0.6652,9.738999999999999,-0.41100000000000003,-0.2247,0.2209,0.069,-0.0678,0.0327,11,42.9,31.44,66.78,305.68,-3.89,-5.5,35.805367,51.432311999999996,5199.79,5274.224477000001,10.69,19.35484,127.02,15 / 15,3719008,2016-06-22 15:40:42:480
4840,0.4501,0.431,10.4387,0.9092,0.6712,9.7413,-0.4591,-0.2402,0.6974,0.0638,-0.0315,0.0373,11,42.96,30.12,66.6,304.44,-3.92,-5.33,35.805367,51.432311999999996,5199.79,5274.224477000001,10.69,19.35484,127.02,15 / 15,3719507,2016-06-22 15:40:42:979
4841,0.4022,0.7949,10.0844,0.8854,0.6904,9.7422,-0.4544,0.0758,0.8019,0.0608,-0.0461,0.0342,11,43.02,30.66,65.22,305.23,-4.04,-5.19,35.80535,51.432342999999996,5199.91,5274.224477000001,11.89,19.35484,125.83,15 / 15,3720008,2016-06-22 15:40:43:480
4862,0.5076,-0.9098,10.2376,0.8829,0.1163,9.7661,-0.3754,-1.0261,0.4715,0.0266,-0.0632,0.0034,11,40.68,30.54,69.54,310.06,-1.27,-4.85,35.805283,51.432476,5200.9,5274.224477000001,4.61,19.35484,122.9,15 / 15,3730508,2016-06-22 15:40:53:980
4863,0.4214,-0.2586,10.6398,0.8457,-0.0234,9.7701,-0.5296,-0.5129,0.8985,0.0192,-0.0538,0.0144,11,40.14,30.6,70.02,312.67,0.14,-4.95,35.805283,51.432476,5200.9,5274.224477000001,4.61,19.35484,122.9,15 / 15,3731007,2016-06-22 15:40:54:479
4864,0.5842,0.1532,9.9407,0.7287,0.1974,9.7775,-0.1541,0.0133,0.0866,0.0498,-0.0531,0.0003,11,39.9,30.36,69.42,310.23,-0.86,-4.67,35.80527,51.432487,5200.85,5274.224477000001,5.31,19.35484,123.3,15 / 15,3731508,2016-06-22 15:40:54:980
4865,0.5459,0.1532,10.0269,0.7305,0.2894,9.7751,-0.1846,-0.1362,0.2518,0.0302,-0.0696,0.006999999999999999,11,40.5,29.58,68.88,307.75,-1.69,-4.07,35.80527,51.432487,5200.85,5274.224477000001,5.31,19.35484,123.3,15 / 15,3732008,2016-06-22 15:40:55:480
4866,0.5555,0.3065,10.5058,0.7053,0.2404,9.7783,-0.1211,-0.0776,0.488,0.0305,-0.0357,0.0009,11,40.62,30.18,68.88,308.3,-1.28,-4.11,35.805264,51.4325,5200.73,5274.224477000001,4.86,19.35484,129.06,15 / 15,3732507,2016-06-22 15:40:55:979
4867,0.6512,0.2394,10.1035,0.7192,0.2778,9.7763,-0.2787,0.0095,0.423,0.0565,-0.0434,0.0205,11,40.26,29.94,67.8,308.72,-1.62,-4.21,35.805264,51.4325,5200.73,5274.224477000001,4.86,19.35484,129.06,15 / 15,3733008,2016-06-22 15:40:56:480
4868,0.5171,0.1053,10.343,0.8426,0.2929,9.766,-0.3446,0.004,0.5674,0.0027,-0.048,0.0296,11,40.56,30.6,67.8,309.31,-1.82,-4.87,35.805264,51.4325,5200.73,5274.224477000001,4.86,19.35484,129.06,15 / 15,3733512,2016-06-22 15:40:56:984
4869,0.7087,0.182,10.094,0.8221,0.3459,9.766,-0.12300000000000001,-0.3363,0.3758,0.0806,-0.0516,0.015,11,40.38,29.94,67.8,309.05,-1.94,-4.95,35.80525,51.432514000000005,5200.57,5274.224477000001,6.67,19.35484,128.45,15 / 15,3734008,2016-06-22 15:40:57:480
4870,0.4597,-0.0862,10.4675,0.8972,0.3352,9.7598,-0.4184,-0.2107,0.2193,-0.004,-0.037000000000000005,0.0226,11,40.74,30.84,67.08,309.47,-1.93,-5.22,35.805237,51.43254,5200.33,5274.224477000001,8.88,19.35484,119.69,15 / 15,3734508,2016-06-22 15:40:57:980
4871,0.4788,0.1915,9.8067,0.9094,0.4171,9.7555,-0.1624,-0.2926,0.0991,0.0687,-0.0415,0.0189,11,40.86,31.2,66.84,308.95,-2.44,-5.33,35.805237,51.43254,5200.33,5274.224477000001,8.88,19.35484,119.69,15 / 15,3735008,2016-06-22 15:40:58:480
4872,0.6321,0.6512,10.1418,0.9484,0.6403,9.7397,-0.4887,0.0588,0.067,0.047,-0.0446,0.0232,11,41.16,32.22,65.34,309.01,-3.28,-5.49,35.805237,51.43254,5200.16,5274.224477000001,9.01,19.35484,119.43,15 / 15,3735507,2016-06-22 15:40:58:979
4873,0.8523,1.1779,10.2855,0.8724,0.9437,9.7221,-0.1063,0.1384,0.4389,0.0232,-0.057999999999999996,0.0379,11,41.4,32.34,65.7,306.38,-5.13,-5.22,35.805225,51.432567999999996,5200.16,5274.224477000001,9.01,19.35484,119.43,15 / 15,3736007,2016-06-22 15:40:59:479
4874,0.5842,0.8811,10.1514,0.7912,1.0285,9.7204,-0.207,-0.1474,0.431,0.0217,-0.0648,0.022000000000000002,11,41.58,31.68,66.18,303.94,-6.05,-4.72,35.805206,51.432594,5199.97,5274.224477000001,9.73,19.35484,123.32,15 / 15,3736508,2016-06-22 15:40:59:980
4875,0.747,0.2969,10.3142,0.8127,0.8590000000000001,9.7351,-0.4297,-0.1982,0.0141,0.0367,-0.0586,0.0235,11,41.22,32.04,67.08,306.1,-5.02,-4.77,35.805206,51.432594,5199.97,5274.224477000001,9.73,19.35484,123.32,15 / 15,3737007,2016-06-22 15:41:00:479
4876,0.7374,0.3352,10.3334,0.9109,0.7061,9.7387,-0.1734,-0.3709,0.5947,0.0208,-0.0446,0.036000000000000004,11,42.0,31.2,67.38,305.45,-4.46,-5.24,35.805195,51.43262,5199.73,5268.0276460000005,8.74,12.903226,122.29,15 / 15,3737507,2016-06-22 15:41:00:979
4877,0.9194,0.1053,9.9695,0.9006,0.5707,9.7485,-0.1153,-0.2451,0.2784,-0.0076,-0.0589,0.0284,11,41.46,30.9,66.6,307.14,-3.68,-5.1,35.805195,51.43262,5199.73,5266.933499,8.74,12.903226,122.29,15 / 15,3738007,2016-06-22 15:41:01:479
4878,0.5842,0.2011,10.2759,1.0429,0.4546,9.7404,-0.4204,-0.2727,0.1907,0.0275,-0.0342,0.0217,11,42.42,30.06,65.88,307.57,-2.66,-6.11,35.805183,51.432648,5199.58,5266.933499,8.58,12.903226,121.09,15 / 15,3738508,2016-06-22 15:41:01:980
4879,0.9002,1.2354,9.979,1.0391,0.7472,9.7228,-0.1772,0.4786,0.5148,0.0095,-0.0516,0.0376,11,42.9,29.16,65.28,303.41,-4.37,-6.1,35.805183,51.432648,5199.58,5266.933499,8.58,12.903226,121.09,15 / 15,3739007,2016-06-22 15:41:02:479
4880,0.6991,1.0534,10.2568,0.8915,1.0479,9.7097,-0.2977,0.0439,0.5279,0.0559,-0.0476,0.0281,11,42.9,28.68,64.32,300.3,-6.13,-5.25,35.805183,51.432648,5199.58,5266.933499,8.58,12.903226,121.09,15 / 15,3739508,2016-06-22 15:41:02:980
4881,0.7853,0.7566,10.1323,0.8479,1.0786,9.7102,-0.0626,-0.322,0.4221,0.0153,-0.047,0.0263,11,42.24,28.56,63.6,300.3,-6.53,-5.07,35.805172,51.43267,5199.35,5266.933499,8.15,12.903226,119.19,15 / 15,3740007,2016-06-22 15:41:03:479
4882,0.7278,0.2298,10.1993,1.0229,0.8399,9.7169,-0.2088,-0.5909,0.31,0.051,-0.0525,0.0281,11,43.02,28.44,63.6,300.62,-5.27,-5.58,35.805164000000005,51.432693,5199.15,5266.933499,5.82,25.806452,117.76,15 / 15,3740508,2016-06-22 15:41:03:980
4883,0.565,0.2011,9.979,1.105,0.6481,9.7226,-0.54,-0.447,0.2564,0.0305,-0.0394,0.0199,11,42.6,29.1,63.54,304.24,-3.96,-6.44,35.805164000000005,51.432693,5199.15,5266.933499,5.82,25.806452,117.76,15 / 15,3741008,2016-06-22 15:41:04:480
4884,0.498,0.067,10.5824,1.1932,0.7021,9.7084,-0.6759999999999999,-0.568,0.44299999999999995,0.0409,-0.0385,0.015,11,43.26,29.58,63.3,305.36,-4.12,-6.73,35.805164000000005,51.432693,5199.15,5266.933499,5.82,25.806452,117.76,15 / 15,3741508,2016-06-22 15:41:04:980
4885,0.7853,0.2873,10.1801,1.2169,0.6364,9.71,-0.3933,-0.3587,0.2403,0.0061,-0.0367,0.0098,11,43.08,29.76,63.72,306.34,-3.74,-7.25,35.80516,51.432713,5198.94,5266.933499,5.67,12.903226,119.12,15 / 15,3742007,2016-06-22 15:41:05:479
4933,0.5076,0.1053,10.228,0.6888,0.262,9.7789,-0.1812,-0.1567,0.4491,0.0357,-0.0626,0.0153,11,37.32,30.3,70.92,311.39,-1.46,-4.04,35.805122,51.432835,5189.63,5266.933499,1.7,12.903226,122.0,14 / 14,3766008,2016-06-22 15:41:29:480
4934,0.8332,-0.0575,10.1993,0.6235,0.2231,9.7843,0.2097,-0.2805,0.415,0.036000000000000004,-0.0431,0.0162,11,36.9,30.18,70.62,311.07,-1.33,-3.6,35.805122,51.432835,5189.63,5266.933499,1.7,12.903226,122.0,14 / 14,3766508,2016-06-22 15:41:29:980
4935,0.5938,0.0766,10.4004,0.6772,0.1891,9.7814,-0.0835,-0.1125,0.619,0.0525,-0.0562,0.0061,11,37.26,30.42,70.92,311.53,-1.16,-3.82,35.805122,51.432835,5189.63,5266.933499,1.7,12.903226,122.0,14 / 14,3767007,2016-06-22 15:41:30:479
4936,0.4597,-0.7278,10.2089,0.7276,0.0682,9.7794,-0.2967,-0.8440000000000001,0.3146,0.0531,-0.0577,0.0125,11,37.02,29.52,71.1,312.99,-0.4,-4.26,35.805122,51.432835,5189.63,5266.933499,1.7,12.903226,122.0,14 / 14,3767508,2016-06-22 15:41:30:980
4937,0.4693,-1.4844,9.9503,1.1087,-0.5606,9.7276,-0.6394,-0.9238,0.2227,0.0559,-0.0376,0.018000000000000002,11,37.68,29.22,70.98,316.97,2.71,-6.03,35.805122,51.432835,5189.63,5266.933499,1.7,12.903226,122.0,14 / 14,3768007,2016-06-22 15:41:31:479
4938,0.5842,0.0479,10.343,1.0814,-0.5191,9.732999999999999,-0.6409,-0.0747,1.175,0.0406,-0.0385,0.0247,11,37.98,28.98,70.5,317.72,3.03,-6.34,35.80512,51.432858,5187.18,5266.933499,5.39,19.35484,117.52,14 / 14,3768508,2016-06-22 15:41:31:980
4939,0.3926,0.2586,10.2759,0.9159,-0.0459,9.7637,-0.5233,0.3045,0.5122,0.0345,-0.0437,0.0379,11,38.58,27.84,70.14,311.43,0.38,-5.38,35.80512,51.432858,5187.18,5266.933499,5.39,19.35484,117.52,14 / 14,3769007,2016-06-22 15:41:32:479
4940,0.5076,0.4597,10.1227,0.9309999999999999,0.1641,9.761000000000001,-0.2894,0.5062,0.4096,0.0605,-0.0425,0.0418,11,39.96,28.92,66.84,309.74,-0.96,-5.45,35.80512,51.432858,5187.18,5266.933499,5.39,19.35484,117.52,14 / 14,3769508,2016-06-22 15:41:32:980
4941,0.4118,0.3831,10.1418,0.8739,0.581,9.7503,-0.2035,-0.1597,0.2574,0.037000000000000005,-0.0333,0.0443,11,39.72,28.44,66.96,305.09,-3.4,-5.12,35.805107,51.43288,5185.98,5266.933499,7.9,19.35484,115.55,14 / 14,3770007,2016-06-22 15:41:33:479
4942,0.6895,0.9385,10.1035,0.7945,0.6417,9.7533,-0.1049,0.3638,0.3215,0.0525,-0.044000000000000004,0.0363,11,40.32,27.6,66.72,304.15,-3.75,-4.66,35.8051,51.432903,5185.09,5266.933499,7.39,19.35484,116.32,15 / 15,3770511,2016-06-22 15:41:33:983
4943,0.2969,1.0056,9.9024,0.7372,0.9099,9.7365,-0.3541,0.3351,0.0127,0.0238,-0.0367,0.0305,11,40.56,27.42,66.0,300.04,-5.11,-4.33,35.8051,51.432903,5185.09,5266.933499,7.39,19.35484,116.32,15 / 15,3771008,2016-06-22 15:41:34:480
4944,0.6321,1.1396,10.3621,0.6688,1.0769,9.7244,-0.0367,0.0627,0.6377,0.0687,-0.0504,0.0302,11,41.64,26.64,66.66,298.43,-5.99,-4.06,35.805088,51.432938,5184.44,5266.933499,8.73,12.903226,118.0,15 / 15,3771512,2016-06-22 15:41:34:984
4945,0.5171,1.3312,10.5728,0.7721,1.0926,9.715,-0.2071,0.1332,0.3024,0.0489,-0.0476,0.0226,11,41.58,26.7,66.12,297.57,-6.4,-4.54,35.805088,51.432938,5184.44,5266.933499,8.73,12.903226,118.0,15 / 15,3772007,2016-06-22 15:41:35:479
4946,0.4597,0.0479,10.4962,0.7597,1.0713,9.7183,-0.4245,-0.7074,0.6246,-0.006999999999999999,-0.0351,0.025,11,41.64,26.4,65.4,297.3,-6.47,-4.31,35.805073,51.432972,5183.84,5265.156111,7.2,12.903226,117.15,15 / 15,3772507,2016-06-22 15:41:35:979
4947,0.7757,0.2107,10.3142,0.9846,0.7322,9.7296,-0.34299999999999997,-0.46399999999999997,0.3069,0.0544,-0.04,0.0189,11,42.12,26.4,65.4,300.06,-4.47,-5.54,35.805073,51.432972,5183.84,5264.874164,7.2,12.903226,117.15,15 / 15,3773007,2016-06-22 15:41:36:479
4948,0.6033,0.2873,10.3142,1.0701,0.6508,9.7263,-0.5721,-0.4593,0.6166,0.0275,-0.0486,0.0305,11,42.24,26.34,64.68,301.19,-3.97,-6.02,35.80506,51.432995,5183.45,5264.874164,6.17,19.35484,119.85,15 / 15,3773508,2016-06-22 15:41:36:980
4949,0.4405,0.1437,10.1418,1.2049,0.5633,9.716000000000001,-0.7644,-0.4196,0.4258,0.0082,-0.044000000000000004,0.0284,11,43.08,25.8,64.38,301.84,-3.52,-6.91,35.80506,51.432995,5183.45,5264.874164,6.17,19.35484,119.85,15 / 15,3774007,2016-06-22 15:41:37:479
4950,0.3735,0.3256,10.1035,1.2573,0.5949,9.7075,-0.7881,-0.2597,0.6833,0.047,-0.0516,0.0315,11,43.8,26.22,63.9,301.45,-3.45,-7.19,35.80505,51.433025,5183.14,5264.874164,5.77,19.35484,117.86,15 / 15,3774507,2016-06-22 15:41:37:979
4951,0.7757,0.2394,10.161,1.2818,0.742,9.6942,-0.8317,-0.627,0.5243,0.0412,-0.0464,0.0199,11,44.4,27.0,63.24,301.61,-4.34,-7.53,35.80505,51.433025,5183.14,5264.874164,5.77,19.35484,117.86,15 / 15,3775007,2016-06-22 15:41:38:479
4952,0.4405,0.1437,10.4291,1.4345,0.6987,9.676,-0.9940000000000001,-0.5551,0.7532,0.0312,-0.0464,0.0238,11,45.12,25.98,63.78,300.48,-4.27,-8.37,35.805035,51.433044,5182.92,5264.874164,6.1,19.35484,120.44,15 / 15,3775507,2016-06-22 15:41:38:979
4953,0.4597,0.2298,10.0461,1.3981,0.6524,9.6845,-0.9288,-0.4609,0.4477,0.0302,-0.0388,0.026000000000000002,11,44.88,26.58,64.62,302.24,-3.81,-8.21,35.805035,51.433044,5182.92,5264.874164,6.1,19.35484,120.44,15 / 15,3776008,2016-06-22 15:41:39:480
4954,0.5938,-0.3926,10.2855,1.3425,0.6815,9.6904,-0.8637,-0.7486,0.6238,0.0476,-0.0205,0.026000000000000002,11,44.76,27.24,65.34,301.71,-3.98,-7.89,35.805035,51.433044,5182.92,5264.874164,6.1,19.35484,120.44,15 / 15,3776507,2016-06-22 15:41:39:979
4955,0.5555,-0.6895,10.3525,1.4625,0.3629,9.6902,-1.0603,-0.9088,0.6145,0.0275,-0.0651,0.0165,11,45.06,27.84,66.06,305.04,-2.7,-8.25,35.805023,51.433064,5182.87,5264.874164,5.8,12.903226,116.54,15 / 15,3777008,2016-06-22 15:41:40:480
4956,0.8140000000000001,0.0383,9.979,1.4254,0.5304,9.687999999999999,-0.8412,-0.1856,0.3581,0.0522,-0.018000000000000002,0.0257,11,44.7,28.56,66.9,306.55,-2.68,-8.61,35.805015999999995,51.43309,5182.93,5264.874164,7.46,12.903226,113.34,15 / 15,3777507,2016-06-22 15:41:40:979
4957,0.3543,0.1532,9.8737,1.4322,0.7441,9.6729,-0.9438,-0.2461,0.1337,0.0315,-0.0327,-0.0107,11,44.94,29.46,65.22,304.63,-3.78,-8.3,35.805015999999995,51.43309,5182.93,5264.874164,7.46,12.903226,113.34,15 / 15,3778008,2016-06-22 15:41:41:480
4958,0.5076,-0.0958,10.2663,1.3589,0.7785,9.6808,-1.0237,-0.5583,0.71,0.0687,-0.0351,0.0003,11,45.0,30.12,66.24,304.39,-4.55,-7.99,35.805008,51.43312,5182.89,5264.874164,7.84,19.35484,109.86,15 / 15,3778507,2016-06-22 15:41:41:979
4959,0.4597,0.0383,10.2185,1.3721,0.7925,9.6778,-0.9795,-0.486,0.4928,0.0061,-0.0535,-0.0006,11,44.64,29.94,66.12,303.89,-4.89,-7.97,35.805008,51.43312,5182.89,5264.874164,7.84,19.35484,109.86,15 / 15,3779008,2016-06-22 15:41:42:480
4960,0.6991,0.4214,10.228,1.2519,0.8140000000000001,9.6923,-0.8305,-0.5363,0.5357,0.0137,-0.055,0.0006,11,43.56,29.46,65.76,303.17,-4.76,-7.36,35.804996,51.43315,5182.68,5264.874164,9.53,19.35484,112.61,15 / 15,3779513,2016-06-22 15:41:42:985
4961,0.68,0.2394,10.343,1.1869,0.7531,9.7054,-0.392,-0.6095,0.9823,0.0174,-0.0486,0.0177,11,42.48,29.22,65.82,304.9,-4.4,-6.97,35.804996,51.43315,5182.68,5264.874164,9.53,19.35484,112.61,15 / 15,3780008,2016-06-22 15:41:43:480
4962,0.2969,0.2682,10.3142,1.0055,0.6625,9.7324,-0.7086,-0.3943,0.5818,0.0281,-0.0712,0.0318,11,40.98,28.56,65.28,305.71,-3.98,-6.35,35.804984999999995,51.433186,5182.36,5264.874164,9.47,19.35484,112.42,15 / 15,3780508,2016-06-22 15:41:43:980
4963,0.1053,0.5842,10.0173,0.958,0.684,9.7358,-0.5845,-0.3488,0.8754,0.0565,-0.0522,0.0086,11,40.62,27.72,65.04,303.9,-4.0,-5.62,35.804984999999995,51.433186,5182.36,5264.874164,9.47,19.35484,112.42,15 / 15,3781008,2016-06-22 15:41:44:480
4964,0.6512,0.3831,10.4291,0.8578,0.5914,9.7511,-0.1395,-0.2179,0.4194,0.0192,-0.0449,0.0214,11,40.74,26.58,64.5,303.01,-3.46,-5.03,35.804977,51.433215999999994,5182.09,5264.874164,8.91,19.35484,113.28,15 / 15,3781512,2016-06-22 15:41:44:984
4965,0.5363,0.2777,10.2376,0.9925,0.4952,9.7437,-0.4562,-0.2175,0.4939,0.0101,-0.0483,0.036000000000000004,11,41.46,25.74,63.96,302.98,-3.06,-5.7,35.804977,51.433215999999994,5182.09,5264.874164,8.91,19.35484,113.28,15 / 15,3782007,2016-06-22 15:41:45:479
4966,0.6704,0.0096,10.5345,1.0312,0.5453,9.737,-0.5428,-0.2867,0.491,0.0205,-0.0415,-0.0012,11,42.6,26.52,63.72,302.99,-2.93,-5.92,35.804970000000004,51.433246999999994,5181.88,5264.874164,8.94,12.903226,111.29,15 / 15,3782508,2016-06-22 15:41:45:980
4967,-0.0096,0.0862,10.41,1.1772,0.5822,9.7183,-1.1868,-0.496,0.6917,0.0504,-0.0345,-0.0733,11,43.26,27.84,63.54,304.33,-3.35,-6.85,35.804970000000004,51.433246999999994,5181.88,5264.874164,8.94,12.903226,111.29,15 / 15,3783007,2016-06-22 15:41:46:479
4968,-0.1149,0.1053,10.1897,1.1947,0.7327,9.706,-1.2329999999999999,-0.4262,0.3018,0.0214,-0.0199,-0.124,11,43.5,29.64,63.96,304.64,-4.28,-7.02,35.804959999999994,51.433279999999996,5181.7,5264.874164,9.08,19.35484,112.56,15 / 15,3783508,2016-06-22 15:41:46:980
4969,0.067,0.3543,10.228,1.2265,0.8708,9.6906,-1.1308,-0.6314,0.1831,-0.0027,-0.0421,-0.1362,11,43.32,31.98,64.74,306.65,-5.09,-7.21,35.804959999999994,51.433279999999996,5181.7,5264.874164,9.08,19.35484,112.56,15 / 15,3784007,2016-06-22 15:41:47:479
4970,-0.2969,0.1341,10.2855,1.245,0.9935,9.6764,-1.6568,-0.9361,0.7815,0.0354,-0.048,-0.1304,11,43.38,33.84,64.98,307.81,-5.81,-7.22,35.80495,51.433308000000004,5181.46,5264.874164,8.88,19.35484,115.24,15 / 15,3784507,2016-06-22 15:41:47:979
4971,0.067,0.1724,10.228,1.2844,1.0516,9.6651,-1.4855,-0.8409,0.5916,0.0486,-0.0782,-0.051,11,41.88,34.8,66.6,309.26,-6.46,-7.7,35.80495,51.433308000000004,5181.46,5264.874164,8.88,19.35484,115.24,15 / 15,3785007,2016-06-22 15:41:48:479
4972,0.431,0.0958,10.2376,1.1219,0.9887,9.692,-0.9208,-0.6822,0.7659,0.0666,-0.0803,0.0107,11,41.4,34.8,67.38,309.93,-5.79,-6.6,35.80494,51.433334,5181.22,5264.874164,8.64,19.35484,121.6,15 / 15,3785508,2016-06-22 15:41:48:980
4973,0.6033,-0.4788,10.1418,1.1523,0.8049,9.7054,-0.6735,-1.2167,0.446,0.0418,-0.0165,0.0278,11,40.32,34.74,66.42,312.35,-4.71,-6.77,35.80494,51.433334,5181.22,5264.874164,8.64,19.35484,121.6,15 / 15,3786007,2016-06-22 15:41:49:479
4974,0.6129,-0.8523,10.0365,1.1656,0.5047,9.724,-0.5527,-1.357,0.3125,0.0574,-0.0305,0.0293,11,39.84,34.74,67.2,314.39,-3.1,-6.82,35.804928000000004,51.43336,5180.94,5264.874164,9.2,19.35484,123.99,15 / 15,3786512,2016-06-22 15:41:49:984
4975,0.2682,-0.5746,9.9599,1.2135,0.449,9.7209,-1.1752,-0.8991,0.1049,0.0443,-0.0229,0.0241,11,39.84,35.4,67.02,315.27,-2.62,-7.12,35.804928000000004,51.43336,5180.94,5264.874164,9.2,19.35484,123.99,15 / 15,3787008,2016-06-22 15:41:50:480
4976,-0.249,-0.3831,10.2759,1.1607,0.45,9.7273,-1.3522,-1.1108,0.6827,0.044000000000000004,-0.0321,0.0192,11,39.84,35.04,67.92,315.13,-2.65,-6.95,35.804913,51.43339,5180.74,5264.874164,13.66,19.35484,125.43,15 / 15,3787508,2016-06-22 15:41:50:980
4977,-0.249,-1.1109,9.9216,1.1594,0.3308,9.7323,-1.4084,-1.4417,0.1893,0.084,-0.0562,-0.0064,11,40.32,35.16,68.34,316.0,-1.81,-6.87,35.804913,51.43339,5180.74,5264.874164,13.66,19.35484,125.43,15 / 15,3788007,2016-06-22 15:41:51:479
4978,0.0575,-0.6608,9.9982,1.1422,0.1534,9.7387,-0.7495,-1.7336,0.4319,0.0635,-0.0797,-0.0027,11,40.38,34.44,68.7,315.81,-1.17,-6.77,35.80489,51.433437,5179.88,5264.874164,16.15,19.35484,125.16,14 / 15,3788512,2016-06-22 15:41:51:984
4979,0.7374,-0.1724,10.4291,1.2129,0.4403,9.7214,-0.4755,-0.6126,0.7078,0.1249,-0.0363,-0.0107,11,41.16,33.54,68.22,314.87,-1.84,-7.48,35.80489,51.433437,5179.88,5264.874164,16.15,19.35484,125.16,14 / 15,3789007,2016-06-22 15:41:52:479
4980,0.0958,0.2586,10.2663,0.9336,0.6107,9.743,-1.1826,-0.2372,0.5617,-0.0354,-0.0699,0.0021,11,41.04,33.9,68.16,310.65,-3.57,-5.47,35.80486,51.433479999999996,5179.19,5264.874164,17.42,12.903226,126.26,14 / 15,3789518,2016-06-22 15:41:52:990
