,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
4172,-0.0862,-1.0726,10.1514,-0.1799,-1.3091,9.7172,-0.1265,-0.4051,0.5204,0.0131,0.0205,0.0183,8.0,-81.3,-243.06,91.92,160.84,7.96,1.17,35.784653000000006,51.439186,4849.0,4873.107757,55.39,51.612904,71.29,13-Nov,6117506.0,2016-06-26 12:34:28:915
4173,0.0479,-1.0534,10.2376,-0.2671,-1.2899,9.7178,-0.1638,0.8207,0.5677,0.0602,-0.0501,0.0147,8.0,-81.54,-241.68,92.04,160.75,7.56,1.57,35.784653000000006,51.439186,4849.0,4873.107757,55.39,51.612904,71.29,13-Nov,6118005.0,2016-06-26 12:34:29:414
4174,-0.1532,-0.0958,10.477,0.0497,-0.8661,9.7682,-0.2029,0.7704,0.7088,0.0345,-0.0461,0.0156,8.0,-84.6,-241.62,93.12,159.91,5.99,0.33,35.78468,51.439304,4859.12,4873.107757,41.92,51.612904,71.06,13-Nov,6118506.0,2016-06-26 12:34:29:915
4175,0.3639,-0.4597,10.1227,0.0069,-0.4993,9.7939,0.0697,-0.0561,0.4341,0.0483,-0.0318,0.0034,8.0,-84.36,-245.76,94.44,160.76,2.92,-0.04,35.78468,51.439304,4859.12,4873.107757,41.92,51.612904,71.06,13-Nov,6119006.0,2016-06-26 12:34:30:415
4176,-0.0862,-0.5842,9.3853,-0.0158,-0.3709,9.7996,-0.5205,0.006999999999999999,-0.2228,0.0229,-0.0367,0.0107,8.0,-81.48,-245.7,92.76,161.32,2.34,-0.5,35.784706,51.439426,4865.59,4873.107757,44.39,38.709675,72.95,13-Nov,6119505.0,2016-06-26 12:34:30:914
4177,0.182,-0.3735,9.7875,-0.3563,-0.2776,9.7962,0.1169,0.0382,0.087,-0.0003,-0.0443,0.0192,8.0,-82.44,-243.6,90.54,161.95,1.62,2.08,35.784706,51.439426,4865.59,4873.107757,44.39,38.709675,72.95,13-Nov,6120006.0,2016-06-26 12:34:31:415
4178,-0.0192,-0.5938,10.9559,-0.2617,-0.2091,9.8009,0.0606,0.1613,-0.0996,0.0473,-0.0504,0.0186,8.0,-82.92,-242.46,89.76,161.54,1.15,1.58,35.784744,51.43957,4870.13,4873.107757,50.15,38.709675,71.36,12-Nov,6120506.0,2016-06-26 12:34:31:915
4179,-0.2682,-0.5363,9.5385,-0.3524,-0.2296,9.7976,-0.4329,0.1147,-0.3645,-0.0226,-0.0357,0.0211,8.0,-82.8,-241.44,89.88,161.64,1.64,2.26,35.784744,51.43957,4870.13,4873.107757,50.15,38.709675,71.36,12-Nov,6121005.0,2016-06-26 12:34:32:414
4180,-0.1053,-0.7374,10.7164,-0.3167,-0.7489,9.7729,0.3454,-0.4577,1.2021,0.0941,-0.0452,0.0257,8.0,-85.5,-240.72,89.52,160.62,4.38,1.86,35.78478,51.439716,4872.3,4873.107757,49.74,51.612904,69.91,11-Nov,6121506.0,2016-06-26 12:34:32:915
4181,-0.0958,-1.7621,9.6247,-0.373,-1.1423,9.7328,0.124,-0.6869,-0.8072,-0.0095,-0.0947,0.0067,8.0,-86.1,-241.14,88.44,160.15,6.69,2.19,35.78478,51.439716,4872.3,4873.107757,49.74,51.612904,69.91,11-Nov,6122006.0,2016-06-26 12:34:33:415
4182,-0.4501,-1.5993,9.1937,-0.2232,-1.551,9.6806,-0.3131,0.1145,-0.1326,0.0031,-0.0648,0.0082,8.0,-82.68,-240.12,90.3,160.01,9.1,1.32,35.78482,51.439888,4871.91,4873.107757,49.64,51.612904,72.37,12-Dec,6122506.0,2016-06-26 12:34:33:915
4183,-0.0096,-1.7621,10.6015,-0.2326,-1.5730000000000002,9.6769,0.4242,0.0695,0.28300000000000003,0.0669,-0.0034,0.0137,8.0,-80.76,-239.22,92.16,160.37,9.23,1.38,35.78482,51.439888,4871.91,4873.107757,49.64,51.612904,72.37,12-Dec,6123006.0,2016-06-26 12:34:34:415
4184,-0.2682,-1.3119999999999998,9.3757,-0.2669,-1.3217,9.7135,0.3052,0.3257,0.3996,0.0189,-0.0183,-0.0018,8.0,-80.1,-239.88,93.72,161.21,7.41,1.96,35.784847,51.440044,4875.65,4873.107757,44.8,51.612904,72.32,12-Dec,6123505.0,2016-06-26 12:34:34:914
4185,0.5267,-0.6033,10.1897,-0.1808,-0.5127,9.7916,0.3532,0.2158,-0.1094,0.066,-0.0565,-0.0046,8.0,-79.98,-241.32,93.48,161.63,3.0,1.06,35.784847,51.440044,4875.65,4873.107757,44.8,51.612904,72.32,12-Dec,6124006.0,2016-06-26 12:34:35:415
4186,-0.7661,-0.316,9.8833,-0.2716,-0.3711,9.7959,-0.4371,-0.2418,0.1927,0.0553,-0.0892,-0.0082,8.0,-80.34,-240.96,94.26,161.68,2.21,0.89,35.784863,51.440163,4876.39,4873.107757,34.41,38.709675,73.87,13 / 13,6124505.0,2016-06-26 12:34:35:914
4187,-0.1628,-1.3408,9.9886,-0.163,-0.6002,9.7869,-0.3446,-0.2234,-0.1335,0.0437,-0.0147,0.0174,8.0,-84.06,-241.14,95.28,160.65,3.51,0.95,35.784863,51.440163,4876.39,4873.107757,34.41,38.709675,73.87,13 / 13,6125006.0,2016-06-26 12:34:36:415
4188,-0.067,0.2969,10.1801,-0.4666,-0.1921,9.7937,0.3996,0.489,0.3865,0.025,-0.0791,0.0055,8.0,-83.94,-243.54,93.78,161.63,1.92,2.46,35.78488,51.440304,4881.51,4873.107757,34.41,38.709675,72.8,13 / 13,6125506.0,2016-06-26 12:34:36:915
4189,-0.1341,-0.3256,9.9503,-0.2293,-0.2138,9.8016,0.0377,-0.629,0.3689,0.0535,-0.0034,0.0321,8.0,-82.02,-244.44,92.94,161.74,1.25,1.34,35.78488,51.440304,4881.51,4873.107757,34.41,38.709675,72.8,13 / 13,6126007.0,2016-06-26 12:34:37:416
4190,0.0575,-0.3065,10.1514,-0.3851,-0.3159,9.794,0.4426,0.0095,0.3574,0.033,-0.1243,0.0061,8.0,-81.72,-243.42,91.68,161.84,2.26,2.2,35.784909999999996,51.44048,4886.23,4873.107757,43.9,38.709675,74.14,13 / 13,6126506.0,2016-06-26 12:34:37:915
4191,-0.6321,-0.5363,10.1801,-0.0742,-0.3481,9.8002,-0.1173,-0.2648,0.0831,0.0363,-0.036000000000000004,0.0321,8.0,-82.44,-242.1,90.9,161.18,2.03,0.43,35.784909999999996,51.44048,4886.23,4873.107757,43.9,38.709675,74.14,13 / 13,6127005.0,2016-06-26 12:34:38:414
4192,0.1149,-0.0862,11.5113,-0.2421,-0.5861,9.7861,0.3571,0.4999,1.7252,0.0907,-0.0195,0.0333,8.0,-83.52,-240.66,89.82,160.82,3.43,1.42,35.784935,51.440647,4890.29,4873.107757,47.6,38.709675,74.86,13 / 13,6127506.0,2016-06-26 12:34:38:915
4193,-0.5076,-0.5459,9.9216,-0.2685,-0.3251,9.7976,0.21100000000000002,0.4305,0.0091,0.0388,-0.0345,0.0195,8.0,-84.36,-241.98,88.62,161.15,1.9,1.57,35.784935,51.440647,4890.29,4873.107757,47.6,38.709675,74.86,13 / 13,6128006.0,2016-06-26 12:34:39:415
4194,-0.3926,-0.4405,9.6055,-0.4387,-0.3588,9.7903,0.0364,0.2439,0.0738,-0.013999999999999999,-0.0721,0.0052,8.0,-81.18,-243.06,90.78,162.08,1.95,2.15,35.784935,51.440647,4890.29,4873.107757,47.6,38.709675,74.86,13 / 13,6128506.0,2016-06-26 12:34:39:915
4195,-0.68,-1.0247,9.5481,-0.3016,-0.2515,9.7988,-0.5986,-0.1412,-0.7391,0.0015,0.0296,0.0235,8.0,-80.64,-241.44,90.48,161.85,1.47,1.76,35.784958,51.4408,4895.93,4978.70819,46.78,38.709675,75.11,13 / 13,6129006.0,2016-06-26 12:34:40:415
4196,-0.565,-0.1149,11.2911,-0.4138,-0.4311,9.7884,-0.3427,0.0097,1.2919,-0.0153,-0.0932,0.0186,8.0,-81.78,-240.84,89.82,161.73,2.52,2.42,35.784985,51.440956,4902.55,4978.70819,51.55,38.709675,75.86,13-Dec,6129505.0,2016-06-26 12:34:40:914
4197,-0.4788,-0.6416,10.6398,-0.26899999999999996,-0.522,9.7891,0.4797,-0.4452,1.0519,0.0437,0.0049,0.028999999999999998,8.0,-82.44,-240.96,90.66,161.37,3.05,1.57,35.784985,51.440956,4902.55,4978.70819,51.55,38.709675,75.86,13-Dec,6130006.0,2016-06-26 12:34:41:415
4198,-0.1532,-1.5227,10.3334,-0.1668,-1.0514,9.7487,0.0135,-0.4713,0.5847,0.0651,-0.0287,0.033,8.0,-82.92,-239.46,90.12,160.76,5.11,1.52,35.785007,51.441128000000006,4910.0,4978.70819,56.45,51.612904,75.74,13-Dec,6130505.0,2016-06-26 12:34:41:914
4199,-0.4022,-1.0247,9.3661,-0.3063,-0.9996,9.7508,-0.096,-0.0251,-0.3846,0.0476,-0.0773,0.0018,8.0,-83.7,-240.9,91.74,160.7,4.9,1.68,35.785007,51.441128000000006,4910.0,4978.70819,56.45,51.612904,75.74,13-Dec,6131006.0,2016-06-26 12:34:42:415
4200,-0.68,-0.929,9.8162,-0.1002,-1.1379,9.7399,-1.1639,0.4101,-0.3642,0.0021,-0.0709,0.0113,8.0,-80.94,-242.46,93.3,160.49,5.91,-0.57,35.785046,51.4413,4917.71,4978.70819,57.18,51.612904,75.32,13-Dec,6131506.0,2016-06-26 12:34:42:915
4201,-0.3448,-2.0686,9.6247,-0.0798,-1.3862,9.7079,0.0032,-0.7686,0.0318,0.028999999999999998,-0.0137,0.0153,8.0,-81.12,-240.6,91.26,160.56,8.53,1.11,35.785046,51.4413,4917.71,4978.70819,57.18,51.612904,75.32,13-Dec,6132006.0,2016-06-26 12:34:43:415
4202,-0.1628,-1.2354,9.6151,-0.2356,-1.4781,9.6918,0.0728,0.2427,-0.0766,0.051,-0.0455,0.0049,8.0,-81.66,-240.06,90.66,160.08,8.9,0.77,35.785046,51.4413,4917.71,4978.70819,57.18,51.612904,75.32,13-Dec,6132508.0,2016-06-26 12:34:43:917
4203,0.067,-2.0111,10.3142,-0.2062,-1.5116,9.6873,-0.0716,0.1996,-0.0626,0.0263,-0.0263,0.0128,8.0,-81.66,-239.52,90.6,160.24,8.87,1.22,35.785072,51.44148,4921.13,4978.70819,56.09,51.612904,75.16,13-Dec,6133006.0,2016-06-26 12:34:44:415
4204,-0.2586,-1.6472,10.0365,-0.2225,-1.5408,9.6823,-0.0361,-0.1064,0.3542,0.013999999999999999,-0.0107,0.0186,8.0,-82.26,-239.58,89.28,160.51,9.09,2.07,35.7851,51.44165,4922.32,4978.70819,53.57,38.709675,75.96,13 / 13,6133505.0,2016-06-26 12:34:44:914
4205,-0.5363,-1.0822,9.1937,-0.2403,-1.4628,9.693999999999999,0.0009,-0.3281,0.3425,0.0425,-0.0788,0.0076,8.0,-82.74,-240.42,88.26,160.25,8.81,1.8,35.7851,51.44165,4922.32,4978.70819,53.57,38.709675,75.96,13 / 13,6134006.0,2016-06-26 12:34:45:415
4206,-0.3065,-1.3599,9.6343,-0.2674,-1.3684,9.707,-0.0295,-0.049,0.8562,0.0275,-0.0263,0.0217,8.0,-80.94,-240.72,91.56,160.82,8.02,1.58,35.78512,51.441814,4920.12,4978.70819,51.2,25.806452,75.98,13 / 13,6134505.0,2016-06-26 12:34:45:914
4207,-0.5938,-0.8523,10.725999999999999,-0.3052,-1.3073,9.7143,-0.2216,0.2539,0.5807,0.0296,-0.051,0.0171,8.0,-80.28,-240.18,91.5,160.97,7.59,1.37,35.78512,51.441814,4920.12,4978.70819,51.2,25.806452,75.98,13 / 13,6135005.0,2016-06-26 12:34:46:414
4208,-0.3926,-1.0056,10.2185,-0.3961,-1.1971,9.7253,0.0035,0.1915,0.4932,0.0892,-0.0223,0.025,8.0,-81.12,-239.64,91.26,161.3,6.61,2.46,35.785145,51.44198,4916.71,4978.70819,50.77,25.806452,76.17,13 / 13,6135506.0,2016-06-26 12:34:46:915
4209,-0.316,-0.8045,10.0748,-0.3044,-0.8365,9.7662,-0.2702,0.2811,0.1267,0.0739,-0.0742,0.0098,8.0,-81.78,-240.12,91.56,161.1,4.89,1.79,35.785145,51.44198,4916.71,4978.70819,50.77,25.806452,76.17,13 / 13,6136006.0,2016-06-26 12:34:47:415
4210,0.1341,-1.6185,9.8067,-0.287,-0.9837,9.753,0.4211,-0.6347,0.0537,0.0443,-0.0632,0.0238,8.0,-83.04,-240.12,92.52,160.58,5.62,1.25,35.785164,51.44214,4914.7,4978.70819,51.65,25.806452,76.07,13 / 13,6136506.0,2016-06-26 12:34:47:915
4211,-0.4405,-1.0151,9.5289,-0.2663,-1.2596,9.7218,-0.1742,0.2445,-0.1928,0.022000000000000002,-0.0431,0.0275,8.0,-84.54,-241.32,93.0,159.93,7.32,1.26,35.785164,51.44214,4914.7,4978.70819,51.65,25.806452,76.07,13 / 13,6137005.0,2016-06-26 12:34:48:414
4212,-0.498,-1.5227,9.1363,-0.2477,-1.193,9.7307,-0.2503,-0.3297,-0.5944,0.044000000000000004,0.0101,0.018000000000000002,8.0,-82.8,-241.2,94.38,160.75,6.63,1.97,35.78519,51.4423,4913.21,4978.70819,52.12,25.806452,76.0,13 / 13,6137506.0,2016-06-26 12:34:48:915
4213,0.0958,-1.3119999999999998,9.6343,-0.4019,-1.1384,9.7321,0.354,-0.2024,0.3523,0.0562,-0.0467,0.0125,8.0,-82.02,-239.34,93.9,160.95,6.67,2.36,35.78519,51.4423,4913.21,4978.70819,52.12,25.806452,76.0,13 / 13,6138006.0,2016-06-26 12:34:49:415
4214,0.2203,-0.4022,9.912,-0.1144,-0.6626,9.7836,0.0569,0.0305,-0.044000000000000004,0.0269,-0.047,-0.0037,8.0,-81.6,-239.28,93.66,160.78,3.87,0.67,35.785216999999996,51.44245,4911.4,4978.70819,50.03,51.612904,75.6,13 / 13,6138506.0,2016-06-26 12:34:49:915
4215,-0.5842,-1.1684,10.2089,-0.0335,-0.7047,9.7812,-0.3112,-0.4541,0.0446,0.0351,-0.0269,0.0177,8.0,-80.46,-240.42,92.76,161.1,4.12,0.2,35.785216999999996,51.44245,4911.4,4978.70819,50.03,51.612904,75.6,13 / 13,6139006.0,2016-06-26 12:34:50:415
4216,-0.0192,-0.9098,10.6111,-0.2067,-1.1736,9.734,0.1875,0.2638,0.8771,0.0663,-0.0599,0.0156,8.0,-81.0,-240.0,94.44,161.07,6.26,1.67,35.785244,51.442608,4910.46,4978.70819,52.07,51.612904,76.13,13 / 13,6139506.0,2016-06-26 12:34:50:915
4217,-0.1341,-1.5323,9.6917,-0.1767,-1.3735,9.7084,0.1192,-0.6856,0.2132,0.0574,-0.051,0.0089,8.0,-82.32,-242.16,95.64,160.45,8.05,1.04,35.785244,51.442608,4910.46,4978.70819,52.07,51.612904,76.13,13 / 13,6140005.0,2016-06-26 12:34:51:414
4218,0.0958,-2.0686,9.8258,-0.124,-1.7413,9.65,0.2676,-0.2602,0.1854,0.0406,-0.018000000000000002,0.0131,8.0,-83.64,-245.94,96.78,159.78,10.23,0.74,35.785275,51.44276,4910.0,4978.70819,50.87,51.612904,75.01,13 / 13,6140506.0,2016-06-26 12:34:51:915
4219,-0.0766,-2.1165,10.0078,-0.1637,-1.865,9.6263,-0.29600000000000004,-0.1557,0.9274,0.0464,-0.0922,-0.0012,8.0,-83.46,-244.86,95.4,159.89,10.96,0.97,35.785275,51.44276,4910.0,4978.70819,50.87,51.612904,75.01,13 / 13,6141006.0,2016-06-26 12:34:52:415
4220,0.0383,-1.9632,9.3565,-0.0907,-1.9438,9.6116,-0.2349,-0.2684,-0.4275,-0.0018,-0.026000000000000002,0.0089,8.0,-84.72,-244.08,94.86,159.18,11.88,1.06,35.785305,51.4429,4910.36,4978.70819,47.16,51.612904,75.85,13 / 13,6141505.0,2016-06-26 12:34:52:914
4221,-0.067,-2.2601,9.8258,-0.3249,-1.8984,9.6157,0.2579,-0.3617,0.2101,-0.0116,-0.022000000000000002,0.0162,8.0,-85.86,-243.78,95.76,159.25,12.22,2.12,35.785305,51.4429,4910.36,4978.70819,47.16,51.612904,75.85,13 / 13,6142006.0,2016-06-26 12:34:53:415
4222,-0.565,-2.4325,9.8258,-0.5129,-2.1901,9.5452,-0.3873,-0.0221,-0.3515,0.0318,-0.1048,-0.0003,8.0,-85.98,-242.94,94.44,159.38,12.9,3.08,35.785343,51.443034999999995,4909.06,4978.70819,42.78,38.709675,72.11,13-Dec,6142506.0,2016-06-26 12:34:53:915
4223,0.1532,-2.0111,8.8777,-0.1749,-2.2652,9.5399,0.5101,0.4264,1.1766,0.0623,-0.077,0.0037,8.0,-87.78,-242.46,95.7,157.95,13.35,1.05,35.785343,51.443034999999995,4909.06,4978.70819,42.78,38.709675,72.11,13-Dec,6143005.0,2016-06-26 12:34:54:414
4224,0.1245,-2.5187,10.2759,0.0313,-2.1966,9.5574,0.006999999999999999,-0.2742,0.278,0.0687,-0.0651,0.0021,8.0,-86.88,-243.6,95.94,158.31,12.29,0.2,35.785385,51.44319,4905.91,4978.70819,42.78,51.612904,74.04,13-Dec,6143506.0,2016-06-26 12:34:54:915
4225,-0.3639,-1.992,9.9024,-0.0869,-2.1501,9.5676,-0.3249,-0.1866,0.6891,0.0538,-0.0195,0.0107,8.0,-86.04,-243.84,95.88,158.57,11.96,0.09,35.785385,51.44319,4905.91,4978.70819,42.78,51.612904,74.04,13-Dec,6144005.0,2016-06-26 12:34:55:414
4226,-0.0766,-2.2505,10.3525,-0.2225,-1.9705,9.6041,-0.3425,-0.1268,0.7676,0.0553,-0.0513,0.0116,8.0,-84.48,-242.04,94.5,159.25,11.72,0.95,35.78541,51.44332,4901.47,4978.70819,39.7,38.709675,74.39,13-Dec,6144506.0,2016-06-26 12:34:55:915
4227,-0.2298,-2.2218,9.8067,-0.2131,-1.9156,9.6154,0.1078,-0.1242,0.6605,0.0244,-0.0611,0.0098,8.0,-84.0,-241.2,94.86,159.37,11.26,1.27,35.78541,51.44332,4901.47,4978.70819,39.7,38.709675,74.39,13-Dec,6145006.0,2016-06-26 12:34:56:415
4228,-0.067,-2.1261,10.0173,-0.1238,-1.9478,9.6105,0.0567,-0.1783,0.4069,0.0336,0.0113,0.0162,8.0,-84.18,-241.32,95.04,159.19,11.66,1.01,35.78543,51.44344,4900.26,4978.70819,37.1,38.709675,78.49,13-Dec,6145505.0,2016-06-26 12:34:56:914
4229,0.0862,-2.4038,9.7109,-0.2643,-2.0849,9.5788,0.1685,-0.2902,-0.3372,0.0745,-0.1261,-0.0223,8.0,-84.12,-242.22,96.48,159.33,12.27,1.58,35.78543,51.44344,4900.26,4978.70819,37.1,38.709675,78.49,13-Dec,6146006.0,2016-06-26 12:34:57:415
4230,-0.1149,-2.1548,9.9216,0.35200000000000004,-2.2388,9.5412,-0.4669,0.084,0.3804,0.0128,-0.0583,-0.0183,8.0,-84.6,-242.46,96.9,158.06,12.12,-1.35,35.785446,51.44356,4902.99,4978.70819,35.99,38.709675,78.44,13 / 13,6146506.0,2016-06-26 12:34:57:915
4231,0.2586,-2.4708,10.3525,0.1424,-2.3089,9.5299,0.1162,-0.162,0.8226,0.028999999999999998,-0.0217,-0.04,8.0,-85.08,-243.18,97.74,157.81,14.22,-0.83,35.785446,51.44356,4902.99,4978.70819,35.99,38.709675,78.44,13 / 13,6147006.0,2016-06-26 12:34:58:415
4232,0.5555,-2.7773,11.2432,0.5263,-2.4497,9.4812,0.0387,-0.251,1.2544,0.0312,-0.025,-0.0846,8.0,-84.84,-245.34,98.1,157.12,14.47,-3.18,35.785470000000004,51.443676,4906.3,4978.70819,36.06,38.709675,79.47,14 / 14,6147505.0,2016-06-26 12:34:58:914
4233,1.4748,-2.1835,10.4675,0.6174,-2.3615,9.498,0.8958,-0.0423,0.05,0.0333,-0.037000000000000005,-0.1442,8.0,-85.02,-246.78,97.38,157.18,14.28,-3.82,35.785470000000004,51.443676,4906.3,4978.70819,36.06,38.709675,79.47,14 / 14,6148005.0,2016-06-26 12:34:59:414
4234,1.7909,-2.739,10.0844,1.1593,-2.4647,9.4208,0.5645,-0.6765,1.3627,0.139,-0.0626,-0.1631,8.0,-85.86,-248.34,97.32,156.02,14.56,-7.02,35.785484000000004,51.44377,4910.1,4978.70819,29.33,25.806452,80.94,13 / 14,6148506.0,2016-06-26 12:34:59:915
4235,3.6679,-2.7294,8.7819,1.4704,-1.9005,9.5077,2.1975,-0.8289,-0.7258,0.1124,0.0067,-0.1894,8.0,-85.68,-250.32,96.36,156.51,11.87,-8.29,35.785484000000004,51.44377,4910.1,4978.70819,29.33,25.806452,80.94,13 / 14,6149005.0,2016-06-26 12:35:00:414
4236,1.3312,-1.8962,7.2209,2.0793,-1.6936,9.4328,-0.1161,0.0081,-2.3556,-0.0177,0.0473,-0.20800000000000002,8.0,-86.4,-250.68,94.2,156.04,9.94,-12.43,35.78549,51.443867,4912.35,4978.70819,26.85,25.806452,88.7,13 / 14,6149506.0,2016-06-26 12:35:00:915
4237,2.0399,-1.9441,9.6917,1.854,-1.5423,9.5055,0.1859,-0.4018,0.1862,0.0623,-0.0519,-0.1842,8.0,-86.64,-253.32,94.44,156.52,9.05,-11.04,35.78549,51.443867,4912.35,4978.70819,26.85,25.806452,88.7,13 / 14,6150006.0,2016-06-26 12:35:01:415
4238,3.3902,-0.0958,10.1514,2.0584,-1.1184,9.5227,-0.0186,0.6299,1.8832,0.0043,-0.1066,-0.2104,8.0,-86.52,-256.5,93.72,156.94,7.78,-11.25,35.785484000000004,51.44397,4912.08,4978.70819,27.65,25.806452,101.8,14 / 14,6150506.0,2016-06-26 12:35:01:915
4239,2.5953,-0.9194,9.1459,1.9212,-0.7081,9.5905,0.6741,-0.2113,-0.4447,0.0302,-0.0489,-0.2181,8.0,-87.12,-259.2,93.18,157.55,4.23,-12.05,35.785484000000004,51.44397,4912.08,4978.70819,27.65,25.806452,101.8,14 / 14,6151006.0,2016-06-26 12:35:02:415
4240,2.2505,-1.3024,9.6726,1.96,-0.6315,9.588,0.0511,-0.5082,-0.6146,-0.0525,0.0238,-0.1475,8.0,-85.62,-262.44,93.42,157.89,3.67,-12.52,35.785484000000004,51.44397,4912.08,4978.70819,27.65,25.806452,101.8,14 / 14,6151506.0,2016-06-26 12:35:02:915
4241,1.3119999999999998,-1.0343,10.477,1.6622,-0.8133,9.6305,-0.1491,-0.4604,0.4635,0.0568,-0.0031,-0.1255,8.0,-84.36,-262.44,92.88,158.84,4.76,-9.79,35.785470000000004,51.444057,4913.17,4978.70819,24.03,38.709675,113.99,14 / 14,6152005.0,2016-06-26 12:35:03:414
4242,1.9728,-1.2833,11.4156,1.1706,-1.1818,9.6646,0.8501,-0.2739,1.2051,0.0299,-0.0507,-0.0684,8.0,-83.1,-263.22,91.98,159.76,6.29,-6.63,35.78544,51.444122,4911.86,4975.422944,24.7,19.35484,127.49,14 / 14,6152506.0,2016-06-26 12:35:03:915
4243,0.1437,-1.8387,9.7779,1.2593,-1.4321,9.6194,-0.4931,-0.3013,0.4075,0.0962,0.033,0.025,8.0,-83.34,-263.4,92.46,159.23,8.4,-7.46,35.78544,51.444122,4911.86,4975.422944,24.7,19.35484,127.49,14 / 14,6153006.0,2016-06-26 12:35:04:415
4244,0.2203,-1.3695,9.5864,0.3483,-1.2341,9.7225,-0.3004,-0.4898,0.065,0.015,-0.0367,0.0015,8.0,-83.64,-263.46,92.88,160.95,6.84,-1.75,35.78541,51.444183,4911.54,4975.422944,23.54,25.806452,134.42,13 / 14,6153506.0,2016-06-26 12:35:04:915
4245,1.0151,-1.4653,10.1993,0.3898,-1.4043,9.6978,0.6445,-0.1376,0.9325,0.0165,-0.0629,0.0104,8.0,-85.08,-263.76,94.56,160.32,8.23,-2.3,35.78541,51.444183,4911.54,4975.422944,23.54,25.806452,134.42,13 / 14,6154005.0,2016-06-26 12:35:05:414
4246,0.0862,-1.4078,10.8505,0.589,-1.2564,9.708,-0.3592,-0.4483,0.6828,0.0507,-0.048,0.0263,8.0,-86.52,-263.58,94.74,159.85,8.07,-3.25,35.785385,51.444233000000004,4912.07,4975.422944,23.54,38.709675,130.76,13 / 14,6154505.0,2016-06-26 12:35:05:914
4247,0.4501,-1.5706,9.2895,0.5605,-1.2637,9.7087,-0.2157,0.2964,-0.6682,-0.0272,-0.0131,0.0159,8.0,-88.38,-264.54,95.46,159.62,7.4,-3.3,35.785385,51.444233000000004,4912.07,4975.422944,23.54,38.709675,130.76,13 / 14,6155005.0,2016-06-26 12:35:06:414
4248,0.4118,-1.0918,8.8777,0.4462,-1.3430000000000002,9.704,-0.0344,0.2512,-0.8263,-0.0134,-0.0739,-0.0244,8.0,-88.56,-262.86,93.3,159.58,7.25,-2.49,35.785346999999994,51.44428,4913.04,4975.422944,23.59,38.709675,134.07,14 / 14,6155510.0,2016-06-26 12:35:06:919
4249,1.0439,-1.2641,9.9216,0.7035,-1.2736,9.6981,0.3404,0.0094,0.2235,0.0373,-0.0104,-0.0437,8.0,-88.62,-263.28,93.24,159.34,8.01,-3.57,35.785346999999994,51.44428,4913.04,4975.422944,23.59,38.709675,134.07,14 / 14,6156005.0,2016-06-26 12:35:07:414
4250,0.6991,-1.2737,10.0461,0.8389,-1.3685,9.6744,-0.1398,0.0947,0.3717,0.0761,-0.0012,-0.0483,8.0,-88.26,-263.4,94.2,158.94,7.87,-4.95,35.785315999999995,51.44433,4912.9,4975.422944,21.71,25.806452,132.08,14 / 14,6156506.0,2016-06-26 12:35:07:915
4251,1.4557,-1.9441,10.0652,0.6775,-1.3268,9.6928,-0.0837,-0.3012,-0.8439,0.0018,-0.048,-0.0373,8.0,-88.08,-262.98,93.42,159.25,7.78,-4.0,35.785315999999995,51.44433,4912.9,4975.422944,21.71,25.806452,132.08,14 / 14,6157006.0,2016-06-26 12:35:08:415
4252,-0.0192,-1.6664,9.7971,0.5799,-1.6165,9.6551,-0.5991,-0.0499,0.142,0.0522,-0.0531,0.0015,8.0,-86.76,-261.84,94.08,159.09,8.92,-4.24,35.78528,51.444378,4911.23,4975.422944,21.71,38.709675,132.96,14 / 14,6157506.0,2016-06-26 12:35:08:915
4253,0.3448,-1.5419,11.4922,0.3014,-1.4340000000000002,9.6966,0.0434,-0.1079,1.7956,0.0852,-0.0406,0.0205,8.0,-85.98,-261.3,94.92,160.12,8.68,-1.35,35.78528,51.444378,4911.23,4975.422944,21.71,38.709675,132.96,14 / 14,6158006.0,2016-06-26 12:35:09:415
4254,0.3352,-2.5762,10.1035,0.2412,-1.6525,9.6634,0.1036,-0.3107,-0.2686,0.0327,-0.0049,0.0183,8.0,-85.5,-261.48,95.52,160.11,9.7,-1.43,35.785244,51.444424,4910.58,4975.422944,19.38,38.709675,142.38,14 / 14,6158506.0,2016-06-26 12:35:09:915
4255,0.747,-2.5666,10.3525,0.237,-1.8663,9.6245,0.51,-0.7003,0.728,0.066,0.0119,0.0086,8.0,-84.72,-263.58,95.04,160.14,11.1,-1.3,35.785244,51.444424,4910.58,4975.422944,19.38,38.709675,142.38,14 / 14,6159006.0,2016-06-26 12:35:10:415
