,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
595,-0.1437,-2.0686,9.9599,0.2652,-1.6804,9.658,0.386,-0.5701,0.1966,-0.0357,0.0376,0.0226,0.0,-54.54,5.82,7.14,82.92,9.87,-1.57,35.776592,51.442303,4676.67,4712.445124,10.94,19.35484,105.37,16 / 17,21100509.0,2016-06-27 17:30:41:244
596,0.0096,-1.8771,9.165,0.0368,-1.9522,9.6103,0.1356,-0.5378,0.2442,-0.0428,-0.0913,0.0183,0.0,-54.78,6.54,6.24,81.71,11.48,-0.22,35.776592,51.442303,4676.67,4712.445124,10.94,19.35484,105.37,16 / 17,21101010.0,2016-06-27 17:30:41:745
984,-0.2777,-1.2929,10.3046,0.1235,-1.5381,9.6845,-0.8993,0.0537,0.9266,0.0403,-0.0394,-0.0214,0.0,-53.28,5.04,8.88,83.28,8.67,-0.36,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21295010.0,2016-06-27 17:33:55:745
985,0.0862,-1.3408,9.596,0.0489,-1.4224,9.7028,-0.3171,0.005,-0.0111,0.0247,-0.0357,-0.0354,0.0,-53.04,4.5,9.18,83.32,8.34,-0.29,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21295509.0,2016-06-27 17:33:56:244
986,-0.0479,-1.1684,10.1131,-0.0109,-1.4768,9.6948,-0.0369,0.3084,0.4183,0.0131,-0.0027,-0.0403,0.0,-51.78,3.12,8.82,85.2,9.1,-0.11,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21296010.0,2016-06-27 17:33:56:745
987,0.498,-0.9002,9.845,-0.0647,-1.2716,9.7236,0.6679999999999999,0.4001,-0.0128,0.0113,-0.0556,0.0409,0.0,-51.24,3.66,8.16,84.34,7.45,0.38,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21296509.0,2016-06-27 17:33:57:244
988,0.067,-0.0096,9.9599,0.4409,-0.7165,9.7705,-0.2111,0.525,0.1798,0.0131,-0.0425,0.1616,0.0,-51.0,-1.14,10.68,90.4,4.19,-2.58,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21297009.0,2016-06-27 17:33:57:744
989,0.182,-0.0096,9.9982,0.2651,-0.2487,9.7999,0.0222,0.2392,0.3324,0.0049,-0.0324,0.2025,0.0,-49.92,1.92,10.14,87.3,2.44,-1.37,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21297509.0,2016-06-27 17:33:58:244
990,-0.2586,-0.4788,10.0365,0.0134,-0.1041,9.8061,-0.272,-0.3748,0.2304,0.057999999999999996,-0.0675,0.2199,0.0,-49.44,4.74,10.08,84.17,0.07,-0.39,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21298009.0,2016-06-27 17:33:58:744
991,-0.2203,-0.6608,9.8545,-0.1968,-0.5657,9.7883,-0.1863,-0.1238,0.1907,0.0348,-0.0476,0.1744,0.0,-49.14,10.32,8.22,77.86,3.31,1.15,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21298509.0,2016-06-27 17:33:59:244
992,-0.7566,-0.6512,10.0173,-0.4556,-0.8402,9.76,-0.301,0.18899999999999997,0.2574,0.0076,-0.0446,0.1558,0.0,-48.3,13.44,6.0,74.2,3.66,2.61,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21299009.0,2016-06-27 17:33:59:744
993,-0.7087,-1.1301,9.979,-0.5488,-0.9468,9.7454,-0.1407,-0.0588,0.2049,0.0052,-0.066,0.15,0.0,-47.7,14.52,5.46,71.79,5.54,3.22,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21299509.0,2016-06-27 17:34:00:244
994,-0.9864,-1.1492,10.1514,-0.5043,-1.0724,9.7348,-0.214,-0.3162,0.1485,0.0003,-0.0559,0.1381,0.0,-46.68,15.96,6.12,70.16,6.28,2.97,35.776608,51.442436,4677.74,4723.070207,3.09,19.35484,101.98,16 / 17,21300009.0,2016-06-27 17:34:00:744
1000,-0.1053,-1.3408,9.8737,-0.2663,-1.0227,9.7495,0.1609,-0.3181,0.1241,0.0119,-0.1017,0.2285,0.0,-39.84,26.94,6.18,55.43,5.5,0.77,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21303009.0,2016-06-27 17:34:03:744
1001,-0.3831,-1.3599,9.845,-0.057,-1.1713,9.7363,-0.2207,-0.1311,0.5013,-0.051,-0.0541,0.2618,0.0,-37.32,29.04,6.54,51.26,6.86,0.34,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21303509.0,2016-06-27 17:34:04:244
1002,-0.3735,-1.1205,10.5632,-0.2358,-1.3042,9.7167,-0.5878,0.0688,0.4347,0.0849,-0.1292,0.2651,0.0,-34.62,30.3,6.12,48.67,7.64,1.39,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21304009.0,2016-06-27 17:34:04:744
1003,0.1341,-0.6895,10.0748,-0.0535,-0.9411,9.7612,0.1014,0.0696,0.3327,0.0342,-0.1045,0.2517,0.0,-31.86,31.14,5.7,45.47,5.51,0.31,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21304511.0,2016-06-27 17:34:05:246
1004,0.1915,-0.5267,10.228,0.2469,-0.8387,9.7676,0.1075,-0.2052,0.47,0.0379,-0.1164,0.2398,0.0,-29.4,28.98,7.02,44.81,4.91,-1.45,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21305010.0,2016-06-27 17:34:05:745
1005,0.0479,-0.4884,10.161,0.3317,-0.6316,9.7807,-0.0348,0.1719,0.5527,0.0104,-0.1026,0.2049,0.0,-27.9,27.24,8.52,45.85,3.69,-1.94,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21305509.0,2016-06-27 17:34:06:244
1006,0.2203,-0.1341,10.2568,0.4145,-0.4063,9.7895,-0.0314,0.1669,0.4577,0.0528,-0.1008,0.1439,0.0,-26.1,28.86,7.02,41.96,2.37,-2.42,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21306009.0,2016-06-27 17:34:06:744
1007,0.1245,0.1628,10.228,0.48700000000000004,-0.0153,9.7945,-0.3625,0.1781,0.4335,0.0125,-0.0644,0.0767,0.0,-25.26,29.4,6.18,41.0,0.44,-2.49,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21306509.0,2016-06-27 17:34:07:244
1008,0.2969,-0.9768,9.8162,0.3339,-0.6645,9.7784,-0.037000000000000005,-0.3124,0.0378,0.0144,-0.0605,0.0495,0.0,-24.24,33.66,4.26,35.28,3.02,-2.2,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21307009.0,2016-06-27 17:34:07:744
1009,0.249,1.0439,10.3717,0.3393,-0.3071,9.796,0.1778,0.7094,0.5183,0.1799,-0.0287,0.0189,0.0,-24.06,34.56,3.36,34.5,1.79,-1.98,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21307509.0,2016-06-27 17:34:08:244
1010,0.2969,0.8619,10.1897,0.3075,0.5579,9.7859,-0.0107,0.304,0.4038,0.0461,-0.0391,-0.006999999999999999,0.0,-23.94,34.14,2.22,35.38,-3.26,-1.8,35.77663,51.442287,4662.41,4724.324952,0.0,19.35484,101.98,16 / 17,21308010.0,2016-06-27 17:34:08:745
1011,0.249,0.929,10.0556,0.2591,0.6312,9.7829,0.1718,0.087,0.3685,0.0269,-0.051,0.0351,0.0,-23.88,35.1,2.28,34.61,-3.69,-1.52,35.776627000000005,51.442177,4661.98,4724.324952,0.0,12.903226,101.98,16 / 17,21308509.0,2016-06-27 17:34:09:244
1012,0.3735,1.1109,9.8354,0.3755,0.7393,9.7715,-0.0021,0.3716,0.0638,0.0034,-0.0263,0.1625,0.0,-23.22,34.2,2.04,34.27,-3.98,-1.49,35.776627000000005,51.442177,4661.98,4724.324952,0.0,12.903226,101.98,16 / 17,21309009.0,2016-06-27 17:34:09:744
1013,-0.067,0.996,10.5058,0.0392,0.7958,9.7742,-0.4127,-0.0776,0.9231,0.0391,-0.1283,0.244,0.0,-20.7,34.38,2.4,31.91,-4.65,-0.23,35.776627000000005,51.442165,4661.96,4724.324952,3.2,12.903226,256.93,16 / 17,21309509.0,2016-06-27 17:34:10:244
1014,0.067,0.7087,10.4483,-0.1887,0.91,9.7625,0.1408,0.0381,0.7624,0.0877,-0.0834,0.2364,0.0,-18.3,33.36,1.74,29.4,-4.79,0.15,35.776627000000005,51.442165,4661.96,4724.324952,3.2,12.903226,256.93,16 / 17,21310011.0,2016-06-27 17:34:10:746
1015,0.0383,0.4214,10.3142,-0.0116,0.6489,9.7852,0.2798,0.1939,-0.1126,0.0501,-0.0968,0.0586,0.0,-16.8,32.76,1.14,27.35,-3.75,0.38,35.776627000000005,51.442165,4661.96,4724.324952,3.2,12.903226,256.93,16 / 17,21310509.0,2016-06-27 17:34:11:244
1016,1.0439,0.8045,10.3334,0.4234,0.6813,9.7738,0.8216,0.3434,0.5979,0.0266,-0.0846,-0.0095,0.0,-16.5,31.44,1.8,27.53,-3.98,-2.48,35.776627000000005,51.442165,4661.96,4724.324952,3.2,12.903226,256.93,16 / 17,21311009.0,2016-06-27 17:34:11:744
1017,1.1109,0.8523,10.9271,0.6882,0.7942,9.7502,0.1163,-0.0472,0.7652,0.1155,-0.0208,-0.0174,0.0,-16.08,31.74,0.72,26.67,-4.61,-4.14,35.776653,51.44215,4661.9,4724.324952,9.47,19.35484,339.37,16 / 17,21311509.0,2016-06-27 17:34:12:244
1018,0.4501,0.3256,9.232000000000001,0.5625,0.7122,9.7646,0.6634,0.0731,0.9136,0.0528,-0.0211,-0.0483,0.0,-13.44,31.38,1.26,22.87,-4.16,-3.3,35.776653,51.44215,4661.9,4724.324952,9.47,19.35484,339.37,16 / 17,21312009.0,2016-06-27 17:34:12:744
1019,0.3543,0.0479,10.4291,0.7695,0.425,9.7672,0.0445,-0.0611,0.1257,0.0189,-0.033,-0.0764,0.0,-16.62,29.46,3.96,28.56,-2.71,-4.01,35.77669,51.44213,4662.1,4724.324952,15.25,19.35484,339.65,16 / 17,21312510.0,2016-06-27 17:34:13:245
1020,0.7949,0.0096,10.7548,0.8548,-0.1144,9.7687,-0.0599,0.124,0.9861,0.0357,-0.1038,-0.0754,0.0,-17.34,31.62,4.32,28.37,0.36,-5.08,35.77669,51.44213,4662.1,4724.324952,15.25,19.35484,339.65,16 / 17,21313009.0,2016-06-27 17:34:13:744
1021,1.2641,-1.3024,9.5385,0.7484,-0.3998,9.7699,0.2476,-0.8452,-1.3423,-0.1631,-0.0861,-0.0568,0.0,-18.36,31.38,4.38,30.42,2.34,-4.38,35.776737,51.442112,4662.15,4724.324952,12.99,19.35484,340.43,16 / 17,21313510.0,2016-06-27 17:34:14:245
1022,0.2969,-0.7374,9.5672,0.9861,-0.542,9.7419,0.3355,-0.3007,0.7351,-0.1035,-0.0339,-0.0553,0.0,-18.54,29.28,3.6,33.59,3.17,-5.78,35.776737,51.442112,4662.15,4724.324952,12.99,19.35484,340.43,16 / 17,21314009.0,2016-06-27 17:34:14:744
1023,0.7949,-1.1875,10.3525,0.9523,-1.1763,9.6892,0.4171,0.5633,-0.2943,0.0675,0.0125,-0.0324,0.0,-22.62,29.88,5.46,36.62,6.89,-5.61,35.77678,51.44209,4662.44,4724.324952,13.38,25.806452,339.99,16 / 17,21314510.0,2016-06-27 17:34:15:245
1024,0.5267,-1.1779,9.3565,0.9625,-1.4668,9.6484,-0.6369,-0.439,0.4742,0.1576,-0.0357,0.0012,0.0,-22.08,31.8,3.48,34.86,8.05,-5.15,35.77678,51.44209,4662.44,4724.324952,13.38,25.806452,339.99,16 / 17,21315009.0,2016-06-27 17:34:15:744
1025,0.4597,-2.2889,10.5441,0.4338,-1.2551,9.7163,-0.0124,-0.0952,0.1478,-0.0993,-0.0024,0.1277,0.0,-21.96,30.84,2.28,35.55,5.94,-3.61,35.776817,51.442062,4663.58,4724.324952,13.85,25.806452,333.97,16 / 17,21315510.0,2016-06-27 17:34:16:245
1026,-1.0056,-1.1013,11.9231,-0.0375,-1.2682,9.7242,-1.0734,-0.5131,1.653,-0.0021,-0.0666,0.2211,0.0,-20.76,30.72,2.16,34.1,7.43,0.22,35.776817,51.442062,4663.58,4724.324952,13.85,25.806452,333.97,16 / 17,21316009.0,2016-06-27 17:34:16:744
1027,0.3543,-1.7238,9.1746,-0.1194,-1.5482,9.6829,0.4737,-0.1756,-0.5084,0.0742,0.0067,0.2337,0.0,-19.62,25.68,5.04,37.98,8.64,0.88,35.776844,51.442028,4663.74,4724.324952,13.89,25.806452,322.3,16 / 17,21316510.0,2016-06-27 17:34:17:245
1028,0.2298,-1.9728,9.9216,-0.21,-1.6736,9.6605,0.2292,-0.1077,0.2611,-0.0058,-0.0428,0.1692,0.0,-18.18,25.68,3.36,34.39,9.83,1.25,35.776844,51.442028,4663.74,4724.324952,13.89,25.806452,322.3,16 / 17,21317009.0,2016-06-27 17:34:17:744
1030,-0.3256,-0.9002,8.8681,0.175,-1.0698,9.7465,0.7827,0.3133,1.2476,-0.1692,-0.1048,0.1271,0.0,-15.78,30.78,1.74,27.43,7.03,-1.99,35.77687,51.442009999999996,4664.01,4724.324952,13.24,25.806452,336.58,16 / 17,21318009.0,2016-06-27 17:34:18:744
1032,0.5459,-1.4174,10.0461,0.3513,-1.1103,9.7373,0.2712,-0.3646,0.1556,-0.0208,-0.0522,0.0861,0.0,-13.98,31.02,1.8,24.42,6.5,-2.07,35.77688,51.442005,4664.31,4724.324952,12.36,25.806452,335.06,16 / 17,21319010.0,2016-06-27 17:34:19:745
1036,0.5363,-0.1245,10.6111,-0.0465,-0.3851,9.799,0.5924,-0.2566,1.4442,0.0263,-0.1164,0.1451,0.0,-10.92,28.62,1.74,20.72,2.25,0.27,35.776928000000005,51.441998,4664.78,4724.324952,10.65,19.35484,326.36,16 / 17,21321010.0,2016-06-27 17:34:21:745
1038,-0.2777,0.5459,9.9216,0.0111,0.4488,9.7964,-0.1165,0.3748,0.3072,0.0455,-0.084,0.3005,0.0,-7.86,27.24,1.14,16.54,-2.38,0.14,35.776943,51.441994,4664.9,4724.324952,9.85,19.35484,311.49,16 / 17,21322010.0,2016-06-27 17:34:22:745
1039,-1.1492,0.2777,10.2568,-0.2276,0.3038,9.7993,-0.4332,0.4719,0.0457,0.1121,-0.0593,0.3858,0.0,-5.04,23.64,-0.48,14.05,-2.11,0.37,35.776955,51.441998,4665.01,4724.324952,9.16,19.35484,313.55,16 / 17,21322509.0,2016-06-27 17:34:23:244
1040,-0.1915,0.5842,10.0556,-0.6801,0.391,9.7752,0.364,-0.1325,0.7976,0.0547,-0.1436,0.4252,0.0,-4.08,18.24,-1.62,12.19,-2.49,3.61,35.776955,51.441998,4665.01,4724.324952,9.16,19.35484,313.55,16 / 17,21323009.0,2016-06-27 17:34:23:744
1041,-1.7813,0.5363,9.7588,-0.8526,0.5282,9.7552,-0.9287,0.0081,0.0035,0.0073,-0.087,0.4985,0.0,-3.72,13.62,-0.6,16.09,-2.95,2.82,35.776973999999996,51.442,4665.23,4724.324952,8.54,19.35484,300.48,16 / 17,21323509.0,2016-06-27 17:34:24:244
1042,-2.2027,0.2298,10.1993,-1.37,0.4784,9.6987,-0.8423,-0.2198,0.4336,-0.0006,-0.1225,0.4322,0.0,-3.6,8.1,0.12,26.45,-2.76,7.81,35.776973999999996,51.442,4665.23,4724.324952,8.54,19.35484,300.48,16 / 17,21324009.0,2016-06-27 17:34:24:744
1043,-0.8619,0.3065,10.1993,-1.3361,0.366,9.7083,0.4838,-0.1361,0.6729999999999999,0.0168,-0.069,0.2724,0.0,-4.44,3.78,0.12,38.53,-2.4,8.15,35.776990000000005,51.441982,4665.39,4731.753299,8.11,12.903226,309.48,16 / 17,21324509.0,2016-06-27 17:34:25:244
1044,-1.0534,0.1628,9.7971,-0.9352,0.2482,9.7588,-0.1183,-0.0854,0.0383,-0.0086,-0.0993,0.1848,0.0,-5.28,0.9,0.12,78.8,-1.69,5.77,35.776990000000005,51.441982,4665.39,4732.277945000001,8.11,12.903226,309.48,16 / 17,21325009.0,2016-06-27 17:34:25:744
1045,0.1053,0.0096,9.9216,-0.45299999999999996,0.2786,9.7922,0.1657,-0.3552,0.1485,0.0211,-0.0486,0.1051,0.0,-6.42,-0.54,-0.06,99.54,-1.63,2.65,35.777,51.441963,4665.71,4732.277945000001,8.45,12.903226,268.63,16 / 17,21325509.0,2016-06-27 17:34:26:244
1046,0.5746,-0.8906,10.8409,-0.0205,0.0033,9.8066,0.3653,-0.9514,0.6608,0.0024,-0.0577,-0.0101,0.0,-6.24,-1.26,-1.62,99.35,-0.56,1.3,35.777,51.441963,4665.71,4732.277945000001,8.45,12.903226,268.63,16 / 17,21326009.0,2016-06-27 17:34:26:744
1047,0.4118,-0.8619,10.343,0.5037,-1.0278,9.7396,0.0134,-0.131,-0.0671,0.0373,-0.0235,0.0263,0.0,-6.66,-0.96,-2.22,100.22,6.02,-2.96,35.776993,51.441917,4666.03,4732.277945000001,8.8,19.35484,251.61,16 / 17,21326509.0,2016-06-27 17:34:27:244
1048,-0.2969,-1.3024,9.7971,0.2805,-0.8543,9.7653,-0.2996,-0.0459,0.5201,0.1885,-0.0974,0.0684,0.0,-8.46,-4.02,-0.9,117.18,5.0,-1.65,35.776993,51.441917,4666.03,4732.277945000001,8.8,19.35484,251.61,16 / 17,21327009.0,2016-06-27 17:34:27:744
1049,0.6895,0.2969,10.6877,0.0486,-0.4738,9.7951,1.0528,0.4929,-0.5056,0.1109,-0.022000000000000002,0.047,0.0,-9.48,-2.34,-0.18,102.53,2.77,-0.28,35.776955,51.44186,4666.37,4732.277945000001,9.2,19.35484,232.49,16 / 17,21327509.0,2016-06-27 17:34:28:244
1050,0.2298,-0.0096,11.0038,0.1797,-0.1143,9.8043,0.0501,0.1047,1.1994,0.1029,-0.0464,-0.0269,0.0,-9.3,-2.4,-2.46,102.73,0.67,-1.05,35.776955,51.44186,4666.37,4732.277945000001,9.2,19.35484,232.49,16 / 17,21328009.0,2016-06-27 17:34:28:744
1051,0.4693,0.3448,10.7452,0.3274,-0.1731,9.7997,0.0078,0.1444,0.0932,0.0379,-0.0186,-0.028999999999999998,0.0,-10.2,-3.48,-4.2,107.41,1.23,-1.93,35.77691,51.441795,4669.2,4732.277945000001,9.89,19.35484,224.74,16 / 17,21328509.0,2016-06-27 17:34:29:244
1052,0.7853,-0.1149,10.6015,0.5023,-0.151,9.7926,0.28300000000000003,0.1414,0.1768,0.1539,0.0388,-0.0177,0.0,-11.64,-4.38,0.36,114.51,1.11,-2.72,35.77691,51.441795,4669.2,4732.277945000001,9.89,19.35484,224.74,16 / 17,21329009.0,2016-06-27 17:34:29:744
1053,0.2969,-0.4118,9.8928,0.5658,-0.2604,9.7869,-0.2689,-0.1514,0.106,0.0425,-0.0596,-0.0376,0.0,-11.52,-0.84,0.72,94.72,0.81,-3.05,35.776848,51.441720000000004,4669.98,4732.277945000001,11.01,19.35484,225.67,16 / 17,21329513.0,2016-06-27 17:34:30:248
1054,0.5171,-1.0247,9.0597,0.8207,-0.5767,9.7552,0.3572,-0.4098,-0.0348,0.0006,-0.0513,-0.0171,0.0,-9.84,-0.48,-1.38,90.4,2.21,-4.61,35.776848,51.441720000000004,4669.98,4732.277945000001,11.01,19.35484,225.67,16 / 17,21330009.0,2016-06-27 17:34:30:744
1055,0.8523,-1.0343,9.7492,0.8127,-0.7304,9.7456,0.0013,-0.3901,0.1951,-0.0376,-0.0336,0.0098,0.0,-8.7,-1.2,1.2,96.17,4.27,-4.77,35.776783,51.441646999999996,4669.98,4732.277945000001,12.3,19.35484,222.25,16 / 17,21330509.0,2016-06-27 17:34:31:244
1056,0.5938,-1.0343,9.9886,0.6575,-0.9862,9.7348,0.0512,-0.1821,0.3496,-0.011000000000000001,-0.0421,0.0299,0.0,-7.68,0.42,1.02,89.7,5.76,-4.11,35.776783,51.441646999999996,4669.98,4732.277945000001,12.3,19.35484,222.25,16 / 17,21331009.0,2016-06-27 17:34:31:744
1057,1.1205,-0.5171,10.5441,0.3891,-0.9813,9.7497,0.7314,0.4642,0.7944,-0.1203,0.0483,-0.0287,0.0,-5.28,0.42,0.54,89.12,5.44,-2.08,35.77673,51.441555,4671.79,4732.277945000001,13.97,25.806452,230.71,16 / 17,21331509.0,2016-06-27 17:34:32:244
1058,1.8483,-0.5555,10.6398,0.2988,-1.2256,9.7252,0.0364,-0.1535,-0.0143,0.0211,-0.0553,-0.0739,0.0,-3.78,1.62,-2.34,66.41,7.18,-1.76,35.77673,51.441555,4671.79,4732.277945000001,13.97,25.806452,230.71,16 / 17,21332009.0,2016-06-27 17:34:32:744
1059,0.8428,-0.7853,10.1993,0.8641,-0.9214,9.725,-0.0214,0.1361,0.4743,0.0122,-0.0315,-0.0644,0.0,-1.2,1.62,-4.08,23.54,5.91,-4.49,35.77668,51.441466999999996,4672.06,4732.277945000001,15.56,25.806452,233.46,16 / 17,21332509.0,2016-06-27 17:34:33:244
1060,1.3503,-0.9864,10.3525,1.0153,-0.8511,9.7167,0.335,-0.1353,0.6358,-0.022000000000000002,-0.0336,-0.0684,0.0,1.14,0.66,-4.32,295.13,5.15,-5.51,35.77668,51.441466999999996,4672.06,4732.277945000001,15.56,25.806452,233.46,16 / 17,21333009.0,2016-06-27 17:34:33:744
1061,1.3119999999999998,-0.8140000000000001,11.3485,1.0172,-0.9248,9.7098,0.1129,0.1874,1.1694,0.0648,-0.0284,-0.0385,0.0,-0.24,0.42,-5.76,228.01,5.41,-5.98,35.77664,51.441376,4672.32,4732.277945000001,31.3,25.806452,236.85,16 / 17,21333509.0,2016-06-27 17:34:34:244
1062,0.68,-0.4693,10.7931,1.1054,-0.6103,9.725,-0.2148,-0.2516,0.0625,0.004,-0.0776,-0.0525,0.0,-0.72,-2.94,-4.38,171.29,4.65,-5.44,35.77664,51.441376,4672.32,4732.277945000001,31.3,25.806452,236.85,16 / 17,21334009.0,2016-06-27 17:34:34:744
1063,1.1301,-0.7374,9.8737,0.9954,-0.6081,9.737,0.1347,-0.1293,0.1367,0.0321,-0.0357,-0.0263,0.0,-2.82,1.2,-4.62,74.87,3.58,-5.87,35.7766,51.44128,4672.14,4732.277945000001,33.2,25.806452,239.94,16 / 17,21334509.0,2016-06-27 17:34:35:244
1064,0.9577,-0.4884,10.7164,0.7392,-0.5787,9.7616,-0.0784,-0.1779,1.041,0.08800000000000001,-0.0446,-0.0162,0.0,-3.96,1.56,-3.48,64.72,3.8,-4.31,35.7766,51.44128,4672.14,4732.277945000001,33.2,25.806452,239.94,16 / 17,21335009.0,2016-06-27 17:34:35:744
1065,0.996,-0.6129,10.3046,0.6723,-0.7749,9.7528,0.0268,-0.0104,-0.5495,0.057999999999999996,-0.0565,-0.0764,0.0,-5.76,1.8,-2.88,73.39,4.45,-3.4,35.776559999999996,51.441177,4671.92,4732.277945000001,33.47,19.35484,242.53,16 / 17,21335509.0,2016-06-27 17:34:36:244
1066,-0.1532,-0.5938,11.1282,0.7709999999999999,-0.6476,9.7548,0.0143,-0.1377,-0.0056,0.1765,-0.0718,-0.0391,0.0,-5.16,3.9,-3.96,51.59,3.79,-4.52,35.776559999999996,51.441177,4671.92,4732.277945000001,33.47,19.35484,242.53,16 / 17,21336009.0,2016-06-27 17:34:36:744
1067,1.4748,-0.6991,10.1323,1.0855,-0.7664,9.7162,0.3893,0.0673,0.4161,0.0632,-0.0651,-0.0486,0.0,-6.18,3.18,-3.66,64.39,4.48,-6.92,35.776527,51.441074,4671.63,4732.277945000001,33.36,19.35484,245.43,16 / 17,21336510.0,2016-06-27 17:34:37:245
1068,1.3216,-1.3503,9.6917,1.3087,-0.8575,9.681000000000001,0.0895,-0.4545,0.1543,0.0357,-0.0046,-0.0373,0.0,-6.54,4.5,-2.94,54.73,4.77,-6.74,35.776527,51.441074,4671.63,4732.277945000001,33.36,19.35484,245.43,16 / 17,21337010.0,2016-06-27 17:34:37:745
1069,1.3791,-1.245,10.0461,1.05,-0.9221,9.7066,0.3291,-0.3229,0.3395,0.0412,-0.0507,-0.0226,0.0,-6.36,5.04,-4.14,50.65,5.54,-6.32,35.776493,51.440964,4670.15,4732.277945000001,35.16,19.35484,247.76,16 / 17,21337509.0,2016-06-27 17:34:38:244
1070,1.6472,-0.7949,9.5002,0.9696,-1.1341,9.6925,0.0743,-0.3216,-0.1444,-0.0324,-0.0144,-0.0116,0.0,-5.7,5.76,-3.54,45.27,5.89,-6.02,35.776493,51.440964,4670.15,4732.277945000001,35.16,19.35484,247.76,16 / 17,21338010.0,2016-06-27 17:34:38:745
1071,1.0534,-1.3503,10.4675,1.0151,-1.2414,9.6747,-0.0478,-0.3196,0.1799,0.0079,-0.0351,-0.0272,0.0,-5.34,6.24,-3.24,40.23,7.27,-5.99,35.776455,51.440857,4669.22,4732.277945000001,35.54,19.35484,249.36,16 / 17,21338509.0,2016-06-27 17:34:39:244
1072,0.6608,-1.4461,10.4196,0.8806,-1.3331,9.6756,0.1058,-0.2374,-0.9128,0.1084,0.0052,-0.0421,0.0,-4.5,6.12,-3.96,34.07,7.81,-5.2,35.776455,51.440857,4669.22,4732.277945000001,35.54,19.35484,249.36,16 / 17,21339009.0,2016-06-27 17:34:39:744
1073,1.3119999999999998,-1.6472,9.9024,0.8805,-1.4031,9.6657,-0.0378,-0.1292,-0.2805,0.0324,-0.0058,-0.0312,0.0,-4.02,6.12,-3.48,33.97,7.8,-5.38,35.776416999999995,51.440742,4668.11,4732.277945000001,34.98,19.35484,250.8,16 / 17,21339510.0,2016-06-27 17:34:40:245
1074,1.3886,-1.5036,10.8697,0.7723,-1.3562,9.6817,0.1088,-0.3581,0.3931,0.0754,-0.025,-0.0269,0.0,-4.74,5.34,-3.48,46.71,8.34,-4.89,35.776416999999995,51.440742,4668.11,4732.277945000001,34.98,19.35484,250.8,16 / 17,21340010.0,2016-06-27 17:34:40:745
1075,1.063,-2.3463,9.912,0.8488,-1.6069,9.6368,0.2142,-0.7394,0.2752,0.0254,-0.0192,-0.0266,0.0,-5.7,1.68,-1.02,73.63,9.21,-5.07,35.776385999999995,51.44064,4666.4,4732.277945000001,34.55,19.35484,255.46,16 / 17,21340509.0,2016-06-27 17:34:41:244
1076,1.4461,-3.2944,9.596,1.1071,-2.7042,9.3612,0.2336,-0.255,-0.1387,0.0147,-0.0629,-0.0553,0.0,-6.0,2.76,-1.32,67.06,14.88,-6.15,35.776385999999995,51.44064,4666.4,4732.277945000001,34.55,19.35484,255.46,16 / 17,21341009.0,2016-06-27 17:34:41:744
